Numero_da_Ocorrencia,Numero_da_Ficha,Operador_Padronizado,Classificacao_da_Ocorrencia,Data_da_Ocorrencia,Hora_da_Ocorrencia,Municipio,UF,Regiao,Descricao_do_Tipo,ICAO,Tipo_de_Aerodromo,Historico,Matricula,Categoria_da_Aeronave,Tipo_de_Ocorrencia,Fase_da_Operacao,Operacao,Danos_a_Aeronave,Aerodromo_de_Destino,Aerodromo_de_Origem,Lesoes_Fatais_Tripulantes,Lesoes_Fatais_Passageiros,Lesoes_Fatais_Terceiros,Lesoes_Graves_Tripulantes,Lesoes_Graves_Passageiros,Lesoes_Graves_Terceiros,Lesoes_Leves_Tripulantes,Lesoes_Leves_Passageiros,Lesoes_Leves_Terceiros,Ilesos_Tripulantes,Ilesos_Passageiros,Lesoes_Desconhecidas_Tripulantes,Lesoes_Desconhecidas_Passageiros,Lesoes_Desconhecidas_Terceiros,Modelo,CLS,Tipo_ICAO,PMD,Numero_de_Assentos,Nome_do_Fabricante,PSSO
3775,0246/2013,Z.AIR INVESTIMENTOS E PARTICIPACOES LTDA,Acidente,2013-02-03,22:10:00,CÂNDIDO MOTA,SP,Sudeste,OUTROS,,,"A aeronave de marca PP-AJV, modelo Beech C90A, regstrada da categoria TPP (Privada), decolou no dia 03/02/2013 de Maringá-PR (SBMG) com destino ao Aeroporto de Sao Paulo-Congonhas (SBSP) com um piloto e quatro passageiros. Por volta das 20:00h, segundo declaração de populares, a aeronave foi vista voando baixo nas proximidades do centro da cidade Cândido Mota.A aeronave foi encontrada em meio a plantação de soja em fazenda localizada nas proximidades da cidade, com todos os ocupantes já falecidos.",PPAJV,TPP,OTHR,Em rota,Voo Privado,Destruída,SBSP,SBMG,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C90A,L2T,BE9L,4763.0,8.0,BEECH AIRCRAFT,verdadeiro
3605,2203/2012,POLICIA MILITAR DA BAHIA,Acidente,2012-11-04,20:00:00,COTEGIPE,BA,Nordeste,OUTROS,,,"A aeronave decolou do aeródromo da Chapada Diamantina (SBLE), 17h00 (Z) com destino à Barreiras (SNBR). Há cerca de 39NM do destino (SNBR), a aeronave se deparou com uma grande formação de nuvens que inviabilizava a continuidade do voo. Após desviar para a direita (N), encontrou nova formação de nuvens e decidiu retornar para o aeródromo de alternativa (SBLE). Ao tentar retornar, a formação de nuvens impedia o prosseguimento do voo em condições VFR. Cercado por nuvens, demorou cerca de 40min procurando um local de pouso adequado, conseguindo realizá-lo, às 20h00 (Z), em um descampado na fazenda Confidência, próximo da estrada que liga a cidade de Cotegipe ao distrito de Jupaguá. Durante o pouso, os ocupantes  saíram ilesos e a aeronave sofreu danos, principalmente, no conjunto da hélice e no trem de pouso.",PRAPM,ADE,OTHR,Pouso,Operação Pública,Leve,SNBR,SBLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,AMT-200SO,L1P,RF10,1050.0,2.0,AEROMOT,verdadeiro
3564,2148/2012,L.B. AGROPECUARIA LTDA,Acidente,2012-10-25,15:00:00,JABOTICABAL,SP,Sudeste,COMBUSTÍVEL,,,"Aeronave, de marcas PR-FSW, registrada na categoria TPP, com um tripulante e um passageiro a bordo, decolou de Cuiabá - MT, tendo como destino Araraquara - SP. Nas proximidades de Jaboticabal - SP os dois motores da aeronave apagaram. A aeronave efetuou pouso de emergência em área de canavial. Aeronave sofreu danos leves no seu dorso. Piloto e passageiro sofreram ferimentos leves.",PRFSW,TPP,FUEL,Em rota,Voo Privado,Leve,SBAQ,SDVE,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,D55,L2P,BE55,2404.0,6.0,BEECH AIRCRAFT,verdadeiro
3563,2133/2012,AEROCLUBE DO RIO GRANDE DO SUL,Acidente,2012-10-24,13:05:00,PORTO ALEGRE,RS,Sul,PERDA DE CONTROLE NO SOLO,,,"Durante um voo de instrução, após o acionamento, o instrutor conduziu a aeronave até a taxiway e passou os comandos de pedal e do coletivo para o aluno com o devido acompanhamento.Na sequência a aeronave subiu e desceu  com um movimento pendular. O retorno ao solo ocorreu na lateral da pista.O impacto contra o solo e o tipo de superfície (área gramada e inclinada) contribuiram para que a aeronave tombasse para direita.",PPMAQ,PRI,LOC-G,Manobra,Voo de Instrução,Substancial,SSBN,SSBN,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R22 BETA,H1P,R22,621.0,2.0,ROBINSON HELICOPTER,verdadeiro
4234,1258/2013,AEROCLUBE DE ERECHIM,Incidente Grave,2013-06-28,15:25:00,ERECHIM,RS,Sul,PERDA DE CONTROLE NO SOLO,,,"A aeronave decolou às 12h10min de SSER para SSER (Erechim-RS), fins realizar voo local com um piloto a bordo.Após o pouso, durante o táxi, com a CAUDA erguida, a aeronave tocou a hélice no solo. O piloto cortou o motor a seguir.",PPGUR,PRI,LOC-G,Táxi,Voo de Instrução,Substancial,SSER,SSER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,56-C,L1P,PAUL,660.0,2.0,NEIVA,verdadeiro
4231,1245/2013,ACEBRAS FERRO E ACO LTDA,Incidente Grave,2013-06-26,11:45:00,VALENÇA,RJ,Sudeste,PERDA DE CONTROLE NO SOLO,,,"Após o pouso na pista 35, a aeronave derrapou e saiu pela lateral direita.",PRWIL,TPP,LOC-G,Pouso,Voo Privado,Substancial,SDVL,SBBU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,SR20,L1P,SR20,1361.0,4.0,CIRRUS DESIGN,verdadeiro
3560,2135/2012,WEBJET,Incidente Grave,2012-10-24,22:50:00,BRASÍLIA,DF,Centro-Oeste,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,,,"Aeronave realizava o voo WH 6796 (SDU-BRS), quando durante voo de cruzeiro (FL 360), houve o alerta “BLEED TRIP OFF” dos dois motores. Foram executados os procedimentos do QRH e ambas as luzes de alerta permaneceram acesas. Verificou-se ainda que a altitude de cabine tinha ultrapassado 10.000 ft. Foi cumprido o checklist nos itens: Cabin Altitude Warning e Emergency Descent. Tentou-se controlar a cabine no sistema standby e manual sem resultado. Foi declarada emergência ao ACC-BR (MAYDAY). As máscaras foram comandadas. Houve speech do cmte aos passageiros. O pouso foi normal e não houve necessidade de atendimento médico.",PRWJD,TPR,SCF-NP,Em rota,Voo Regular,Nenhum,SBBR,SBRJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,73.0,0.0,0.0,0.0,737-3Y0,L2J,B733,62282.0,156.0,BOEING COMPANY,verdadeiro
3559,2131/2012,BRABO TAXI AEREO LTDA,Acidente,2012-10-23,12:40:00,SÃO SEBASTIÃO,PA,Norte,CONTATO ANORMAL COM A PISTA,,,"O Piloto declarou que havia decolado de SBJC/PA (Brig Protásio de Oliveira), com destino à SNVS/PA (Breves). Após 35 minutos de voo, resolveu pousar em São Sebastião da Boa Vista, em uma avenida, localizada na zona urbana do município de São Sebastião da Boa Vista.O comandante informou que, no arredondamento para o pouso, notou que havia esquecido de baixar o trem de pouso. Nesse momento, decidiu cortar o motor pela manete de combustível, prosseguindo para o pouso.Houve impacto da hélice com o solo.A aeronave manteve-se no eixo da avenida até a parada total. Não houve lesão aos ocupantes.Não houve fogo, nem danos a terceiros.",PTJBL,TPX,ARC,Pouso,Táxi Aéreo,Substancial,SNVS,SBJC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,210L,L1P,C210,1724.0,6.0,CESSNA AIRCRAFT,verdadeiro
4231,1245/2013,ACEBRAS FERRO E ACO LTDA,Incidente Grave,2013-06-26,11:45:00,VALENÇA,RJ,Sudeste,EXCURSÃO DE PISTA,,,"Após o pouso na pista 35, a aeronave derrapou e saiu pela lateral direita.",PRWIL,TPP,RE,Pouso,Voo Privado,Substancial,SDVL,SBBU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,SR20,L1P,SR20,1361.0,4.0,CIRRUS DESIGN,verdadeiro
4230,1247/2013,AEROCLUBE DO PARA,Incidente Grave,2013-06-26,12:45:00,BELÉM,PA,Norte,PERDA DE CONTROLE NO SOLO,,,"O ALUNO-PILOTO REALIZAVA VOO SOLO COM PROCEDIMENTOS DE TOQUE E ARREMETIDA NA PISTA 34 (SBJC). DURANTE O PRIMEIRO TRÁFEGO, APÓS O TOQUE NA PISTA COM OS PRINCIPAIS E TER PERCORRIDO UMA CERTA DISTÂNCIA, AO CEDER O NARIZ DA AERONAVE, PERDEU A RETA PARA O LADO DIREITO, INDO PARAR NA ÁREA DE GRAMA, CERCA DE 29 METROS DA LATERAL DA PISTA. NÃO HOUVE FOGO, NEM DANOS A TERCEIROS.",PPFPO,PRI,LOC-G,Corrida após pouso,Voo de Instrução,Substancial,SBJC,SBJC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,EMB-712,L1P,P28A,1157.0,4.0,NEIVA,verdadeiro
4230,1247/2013,AEROCLUBE DO PARA,Incidente Grave,2013-06-26,12:45:00,BELÉM,PA,Norte,EXCURSÃO DE PISTA,,,"O ALUNO-PILOTO REALIZAVA VOO SOLO COM PROCEDIMENTOS DE TOQUE E ARREMETIDA NA PISTA 34 (SBJC). DURANTE O PRIMEIRO TRÁFEGO, APÓS O TOQUE NA PISTA COM OS PRINCIPAIS E TER PERCORRIDO UMA CERTA DISTÂNCIA, AO CEDER O NARIZ DA AERONAVE, PERDEU A RETA PARA O LADO DIREITO, INDO PARAR NA ÁREA DE GRAMA, CERCA DE 29 METROS DA LATERAL DA PISTA. NÃO HOUVE FOGO, NEM DANOS A TERCEIROS.",PPFPO,PRI,RE,Corrida após pouso,Voo de Instrução,Substancial,SBJC,SBJC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,EMB-712,L1P,P28A,1157.0,4.0,NEIVA,verdadeiro
4228,1246/2013,JARDIM ARMAZENS GERAIS LTDA,Incidente Grave,2013-06-25,12:30:00,PENÁPOLIS,SP,Sudeste,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,,,"A tripulação decolou do Aeródromo de Aracatuba para realizar voo local. Durante procedimentos de toque e arremetida em Penápolis, houve o recolhimento do trem de pouso, vindo a sair pela lateral esquerda da pista.",PPJGO,TPP,SCF-NP,Arremetida,Voo Privado,Substancial,SBAU,SBAU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,58,L2P,BE58,2449.0,6.0,BEECH AIRCRAFT,verdadeiro
4227,1235/2013,PIQUIATUBA TAXI AEREO LTDA - EPP,Incidente Grave,2013-06-24,16:30:00,ALTA FLORESTA,MT,Centro-Oeste,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,,,"O piloto decolou do aeródromo de Agropecuária Tratex - MT (SWNF) para o aeródromo de Estância Recando - MT (SWEN). Durante a corrida após o pouso, o trem de pouso principal esquerdo recolheu, com saída da aeronave pela lateral da pista.",PRBAP,TPX,SCF-NP,Pouso,Táxi Aéreo,Substancial,SWEN,SWNF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,210N,L1P,C210,1724.0,6.0,CESSNA AIRCRAFT,verdadeiro
4227,1235/2013,PIQUIATUBA TAXI AEREO LTDA - EPP,Incidente Grave,2013-06-24,16:30:00,ALTA FLORESTA,MT,Centro-Oeste,EXCURSÃO DE PISTA,,,"O piloto decolou do aeródromo de Agropecuária Tratex - MT (SWNF) para o aeródromo de Estância Recando - MT (SWEN). Durante a corrida após o pouso, o trem de pouso principal esquerdo recolheu, com saída da aeronave pela lateral da pista.",PRBAP,TPX,RE,Pouso,Táxi Aéreo,Substancial,SWEN,SWNF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,210N,L1P,C210,1724.0,6.0,CESSNA AIRCRAFT,verdadeiro
4226,1649/2013,NEO TAXI AEREO,Incidente Grave,2013-08-31,12:33:00,GOIÂNIA,GO,Centro-Oeste,OUTROS,,,"Às 12:12UTC, a aeronave decolou de SBGO (Goiânia - GO) para SBSP (Congonhas - SP), com dois tripulantes e seis passageiros. Todos os instrumentos indicavam parâmetros normais dos sistemas da aeronave.Ao cruzar o FL 190, com nove minutos de voo, houve o primeiro aviso de baixa pressão de óleo do motor direito. Imediatamente, a potência do motor direito foi reduzida e a tripulação coordenou o regresso para pouso em SBGO. A pressão do óleo se manteve em torno de 20 PSI, abaixo do mínimo de 25PSI.Ao final da curva de retorno, após a execução dos procedimentos de check list, o comandante decidiu manter o motor direito em IDLE. Em seguida, houve o aviso de baixa pressão do óleo do motor esquerdo, que se manteve em 25 PSI. Os procedimentos de check list foram executados, sem corte do motor, mas com a manutenção em IDLE. A tripulação declarou emergência e solicitou prioridade para pouso na pista 32 de SBGO. Após o pouso em Goiânia, ao livrar a pista em uso e ingressar na pista de táxi C, os motores foram cortados e foi solicitado reboque da aeronave.O cone de cauda da aeronave ficou coberto de óleo e os reservatórios de óleo lubrificante dos motores ficaram vazios.",PTFJA,TPX,OTHR,Subida,Táxi Aéreo,Leve,SBSP,SBGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,525,L2J,C525,4717.0,7.0,CESSNA AIRCRAFT,verdadeiro
3989,0622/2013,FRANCISCA PAULA LIMA DA SILVA,Acidente,2013-03-31,23:43:00,SÃO PAULO,SP,Sudeste,COLISÃO NO SOLO,,,"A AERONAVE COLIDIU COM A REDE DE ALTA TENSÃO, QUANDO EFETUAVA PROCEDIMENTO PARA POUSAR NA AVENIDA TIETÊ , CIDADE DE PEREIRA BARRETO/SP.",PUADB,PET,GCOL,Pouso,Voo Privado,Substancial,SNXI,SNXI,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,FOX V5 ADVANCED,L1P,ULAC,417.0,2.0,VECTOR ULTRALIGHT IND. E COM. LTDA,verdadeiro
4225,1656/2013,DELTA AERO TAXI LTDA,Acidente,2013-08-30,15:55:00,MATÕES DO NORTE,MA,Nordeste,FALHA OU MAU FUNCIONAMENTO DO MOTOR,,,"O piloto decolou do heliponto de Paço do Lumiar, Flamboyant, MA (SJHR), com plano de voo visual, às 15:20UTC, para sobrevoo de uma área de psicultura, no município de Miranda do Norte/MA. A bordo estavam o piloto e um passageiro (mecânico de aeronaves), o voo tinha como destino SJHR.Após 35 minutos de voo, a luz do detector de limalha do motor acendeu e apagou por duas vezes. Em seguida, a mesma luz voltou a acender e permaneceu acesa, levando o piloto a decidir prosseguir para o pouso para verificar a situação da aeronave. Nesse momento, segundo declaração do piloto, houve um forte ruído seguido de perda de potência, obrigando-o a prosseguir no pouso forçado em um terreno de pastagem, localizado no município de Matões do Norte/MA.No momento do pouso, as pás do rotor principal seccionaram o cone de cauda. Após o pouso, o piloto fechou a manete de combustível e fechou a válvula de corte. Ambos os ocupantes abandonaram a aeronave sem lesões.Não houve ocorrência de fogo, nem danos a terceiros.NOTA: A decolagem se deu a partir do heliponto de Paço do Lumiar, Flamboyant, MA (SJHR), constante do ROTAER, homologado, mas não cadastrado no SIGIPAER, motivo pelo qual foi marcada a opção fora de aeródromo.",PTHUE,TPX,SCF-PP,Em rota,Táxi Aéreo,Substancial,XXXX,XXXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,206B,H1T,B06,1451.0,5.0,BELL HELICOPTER,verdadeiro
3986,1019/2013,JOSE DILSON PESSOA ARAUJO,Acidente,2013-05-18,19:39:00,SÃO PAULO,SP,Sudeste,EXCURSÃO DE PISTA,,,"O piloto realizou aproximação final e toque na pista 12 do Aeroporto Campo de Marte (SBMT) em condições de voo visual, com 04 POB, procedente do Aeroporto de Sorocaba (SDCO), às 16h39min local. O toque ocorreu cerca de 500 metros após a cabeceira. Na corrida de pouso, a aeronave não conseguiu frenagem na extensão disponível da pista, vindo a sair desta pela esquerda, colidindo o trem de pouso com elevações no solo e parando em área gramada, tangenciando a taxiway que dá acesso à cabeceira 30 (a 41 metros desta). A aeronave sofreu danos graves e os ocupantes saíram ilesos.",PTLPZ,TPP,RE,Pouso,Voo Privado,Substancial,SBMT,SDCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,500,L2J,C500,4921.0,7.0,CESSNA AIRCRAFT,verdadeiro
3570,2143/2012,AEROCLUBE DE ITUIUTABA,Acidente,2012-10-27,19:30:00,CAMPINA VERDE,MG,Sudeste,FALHA OU MAU FUNCIONAMENTO DO MOTOR,,,"O PILOTO DECOLOU DE ITUITABA COM DESTINO A CAMPINA VERDE. NO SOBREVOO NA LOCALIDADE DE CAMPINA VERDE. AO REDUZIR A VELOCIDADE, FOI PERCEBIDO UM BARULHO ANORMAL E PERDA DE POTENCIA NO MOTOR. EM VIRTUDE DE ESTAR PRATICAMENTE EM CIMA DA PISTA DE POUSO, O PILOTO OPTOU PELO POUSO, VINDO A COLIDIR A AERONAVE EM UMA CERCA.",PTRLJ,TPP,SCF-PP,Descida,Voo Privado,Substancial,SNCV,SNYB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,EMB-712,L1P,P28A,1157.0,4.0,NEIVA,verdadeiro
3568,2144/2012,MPL SERVICOS AEREOS LTDA,Acidente,2012-10-25,13:00:00,SENTO SÉ,BA,Nordeste,PERDA DE CONTROLE EM VOO,,,"O helicóptero de marcas PR-MPL, modelo R44 II, decolou de SBPL às 08h40min local, com destino ao município de Santo Sé-BA, distando aproximadamente 100 NM. O voo tinha como objetivo a realização do reconhecimento visual e fotográfico de uma área próxima ao destino. Durante o sobrevoo da área em questão, houve a perda de controle da aeronave que veio a colidir com o solo, por volta das 10h local. Não houve danos a terceiros.",PRMPL,S00,LOC-I,Manobra,Operação Especializada,Substancial,SNSE,SBPL,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R44 II,H1P,R44,1134.0,4.0,ROBINSON HELICOPTER,verdadeiro
3979,0594/2013,LIDER TAXI AEREO S/A – AIR BRASIL,Acidente,2013-03-27,13:29:00,MACAÉ,RJ,Sudeste,PERDA DE CONTROLE EM VOO,,,"AERONAVE DECOLOU DA PLATAFORMA 9PCI (FPSO RIO DE JANEIRO) PARA  9PSL (P 07), COM 03 PESSOAS A BORDO, PARA REALIZAR UM VOO DE TRANSPORTE DE CARGA. FOI INSTRUIDA PELA RÁDIO ENCHOVA A INFORMAR NA FINAL PARA POUSO EM P 07,QUANDO NA FINAL PARA POUSO NA PLATAFORMA P-07, A TRIPULAÇÃO OUVIU UM RUÍDO SEGUIDO DE UMA FORTE VIBRAÇÃO, FORÇANDO A TRIPULAÇÃO A REALIZAR UMA APROXIMAÇÃO PARA POUSO NA ÁGUA. APÓS O TOQUE, AINDA COM OS ROTORES GIRANDO, A AERONAVE TOMBOU PARA ESQUERDA.OS FLUTUADORES ACIONARAM AUTOMATICAMENTE E A AERONAVE PERMANECEU FLUTUANDO DE DORSO NO MAR. OS TRÊS OCUPANTES EVACUARAM A AERONAVE SEM AUXÍLIO EXTERNO E FORAM RESGATADOS PELA EQUIPE DA P-7. O OPERADOR DA RÁDIO ENCHOVA RECEBEU CONTATO TELEFÔNICO INFORMANDO QUE A MESMA HAVIA POUSADO NA ÁGUA.",PTHUW,TPX,LOC-I,Aproximação,Táxi Aéreo,Destruída,XXXX,XXXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,412,H2T,B412,5398.0,15.0,BELL HELICOPTER,verdadeiro
3773,0198/2013,FLORIPA FLIGHT TRAINING,Acidente,2013-01-31,11:07:00,PORTO BELO,SC,Sul,CONTATO ANORMAL COM A PISTA,,,"Durante a realização do primeiro voo solo do piloto-aluno, no primeiro circuito de tráfego, após o pouso a aeronave subiu em torno de 2 metros. O piloto aluno picou o manche na tentativa de retornar a pista o mais rápido possível e neste movimento a aeronave tocou bruscamente a pista com o trem do nariz o qual quebrou e a aeronave parou com o nariz no chão. O piloto-aluno saiu ileso e a aeronave sofreu danos graves.",PRFLP,PRI,ARC,Pouso,Voo de Instrução,Substancial,SDEN,SBFL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,152,L1P,C152,757.0,2.0,CESSNA AIRCRAFT,verdadeiro
3771,0218/2013,ELZIO SILINGOVSCHI,Acidente,2013-01-23,21:50:00,PONTES E LACERDA,MT,Centro-Oeste,FALHA OU MAU FUNCIONAMENTO DO MOTOR,,,"A aeronave decolou de uma pista não homologada localizada na fazenda Excalibur, no sudoeste do município de Pontes e Lacerda - MT, para o aeródromo de União do Vale/Pontes e Lacerda (SWBG), por volta das 18:00 hs local, com 02 duas pessoas a bordo, sem plano de voo, sob regras de voo visual. Com cerca de 50 minutos de voo, houve uma falha de motor, obrigando a aeronave a realizar pouso forçado em uma mata localizada no Sítio do Tonhão, na zona rural de Pontes e Lacerda.",PTCCE,TPP,SCF-PP,Em rota,Voo Privado,Substancial,SWBG,XXXX,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180G,L1P,C180,1272.0,4.0,CESSNA AIRCRAFT,verdadeiro
3769,0216/2013,MAURICIO BEZE,Acidente,2013-01-02,19:50:00,LUZIÂNIA,GO,Centro-Oeste,FALHA OU MAU FUNCIONAMENTO DO MOTOR,,,"A AERONAVE DECOLOU, SEGUNDO TESTEMUNHAS, POR VOLTA DAS 17 HORAS PARA REALIZAÇÃO DE VOO LOCAL. NO RETORNO, JÁ PRÓXIMO AO POUSO, OCORREU UMA FALHA DO MOTOR O QUE FORÇOU O PILOTO A REALIZAR POUSO FORÇADO EM UMA FAZENDA A 170 METROS DA CABECEIRA 11 DO AERÓDROMO. A AERONAVE COLIDIU COM UM BARRANCO PRÓXIMO A RODOVIA GO 010. A AERONAVE SOFREU DANOS GRAVES. O PILOTO E PASSAGEIRO FORAM ENCAMINHADOS A HOSPITAIS DA REGIÃO.",PUMBZ,PET,SCF-PP,Aproximação,Voo Privado,Substancial,SWUZ,SWUZ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,CONDOR MB,L1P,ULAC,498.0,2.0,,verdadeiro
3577,2173/2012,CAIO CAVALCANTI MAIA DE BARROS LIMA,Acidente,2012-10-31,15:30:00,SOROCABA,SP,Sudeste,FALHA OU MAU FUNCIONAMENTO DO MOTOR,,,"A aeronave, de marcas PT-HNE, decolou do aeroporto de Sorocaba com destino ao heliponto SIVX (Municipio de Aluminio - SP) para voo de transporte de passageiros. Após configurar a aeronave para pouso e iniciar a descida, o piloto puxou o coletivo e a mesma não respondeu com a sustentação necessaria para o pouso no heliponto. A aeronave realizou toque descontrolado, vindo a colidir com equipamento contra-incêndio existente no local. O helicóptero sofreu danos graves no rotor de cauda, na porta do bagageiro direito e nos dois esquis.",PTHNE,TPP,SCF-PP,Pouso,Voo Privado,Substancial,SIVX,SDCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,HB-350B,H1T,AS50,1950.0,6.0,HELIBRAS,verdadeiro
3576,2167/2012,WEBJET,Incidente Grave,2012-10-29,03:45:00,RECIFE,PE,Nordeste,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,,,"Aeronave realizava o voo WH 5838 (GRU-REC), quando durante descida do FL 370, houve o alerta “BLEED TRIP OFF” dos dois motores. Verificou-se que a altitude de cabine tinha ultrapassado 10.000 ft (Cabin Altitude Alarm). Foi cumprido o checklist nos itens: Cabin Altitude Warning e Emergency Descent. Tentou-se controlar a cabine sem resultado. Foi declarada emergência ao órgão de controle. As máscaras foram comandadas tanto para tripulação quanto para os passageiros. A aeronave desceu até o patamar de segurança (FL100) e prosseguiu para pouso em REC. Houve speech do cmte aos passageiros. O pouso foi normal e não houve necessidade de atendimento médico. As luzes de bleed trip off apagaram durante o taxi da aeronave.",PRWJD,TPR,SCF-NP,Descida,Voo Regular,Nenhum,SBRF,SBGR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,42.0,0.0,0.0,0.0,737-3Y0,L2J,B733,62282.0,156.0,BOEING COMPANY,verdadeiro
3574,2146/2012,TRIP,Incidente Grave,2012-10-28,16:30:00,IPATINGA,MG,Sudeste,FALHA OU MAU FUNCIONAMENTO DO MOTOR,,,"Aeronave executava traslado do Aeroporto de Ipatinga para o Aeroporto da Pampulha. Após decolagem do Aeroporto de Ipatinga, a 400ft do aeródromo, motor # 02 apresentou perda de potencia caracterizando apagamento; foram seguidos os procedimentos previstos no QRH da aeronave e prosseguimento para retorno para o Aeroporto de Ipatinga. Durante o retorno, na perna do vento, motor # 01 apresentou variações de torque e NP e após a condição de pouso garantido,segundo a tripulação, foi efetuado corte do motor # 01. O pouso ocorreu na Pista do Aeroporto de Ipatinga com os dois motores sem funcionamento, e após o mesmo, houve o estouro de um pneu. No momento aeronave encontra-se retida sob avaliação da manutenção.S",PRTTK,TPR,SCF-PP,Subida,Voo Regular,Nenhum,SBBH,SBIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,ATR-42-500,L2T,AT45,18600.0,52.0,AEROSPATIALE AND ALENIA,verdadeiro
4223,1628/2013,PIANNA COMERCIO IMPORTACAO E EXP. LTDA,Acidente,2013-08-22,14:26:00,PATOS DE MINAS,MG,Sudeste,FALHA OU MAU FUNCIONAMENTO DO MOTOR,,,"A aeronave decolou de Patrocínio (SNPJ), as 14:00 UTC, para realizar um voo à 1000 ft de altura. A cerca de 20 km de Patos de Minas, houve a perda de potência do motor direito e o piloto decidiu pousar em uma pista não registrada, com aproximadamente 800 metros de comprimento, próxima ao local da pane. Duarnte a aproximação, a aeronave colidiu com um fio da rede elétrica com cerca de 8 metros de altura, mas o piloto conseguiu pousar. A colisão com o fio causou um ricochete que avariou a aeronave levemente.",PRPME,TPP,SCF-PP,Em rota,Voo Privado,Leve,SNPJ,SNPJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,PA-34-220T,L2P,PA34,2155.0,6.0,PIPER AIRCRAFT,verdadeiro
